dataset_id,method_id,cell_type,evidence_type,evidence_gsm,assay,status,aligned_spots,spearman_r,constant_map_or_score,minimum_marker_features,present_marker_count,missing_marker_count,present_markers,missing_markers,evidence_class
gse205055_shapemix_mouse_brain_p22_20um_100barcodes_rep2_v1,nnls,Astroglia/ependymal,epigenome_reference_marker_accessibility,GSM6704978,h3k27me3,available,10000,0.030648134328183,False,2,25,0,chr4:154394000-154394500;chr9:110277500-110278000;chr5:33705000-33705500;chr19:54181000-54181500;chr11:109754000-109754500;chr1:143053500-143054000;chr18:42644500-42645000;chr3:50422000-50422500;chr3:88239000-88239500;chr6:94631500-94632000;chr1:154139500-154140000;chr14:8314000-8314500;chr2:52804500-52805000;chr19:25144500-25145000;chr14:30923500-30924000;chr7:35185000-35185500;chr14:20778500-20779000;chr2:148861500-148862000;chr11:35976500-35977000;chr2:129577000-129577500;chr1:169928500-169929000;chr16:18083000-18083500;chr14:21020500-21021000;chr10:18360000-18360500;chr6:94631000-94631500,,independent_orthogonal_validation
gse205055_shapemix_mouse_brain_p22_20um_100barcodes_rep2_v1,shapemix_length,Oligodendrocytes,epigenome_reference_marker_accessibility,GSM6704978,h3k27me3,available,10000,-0.0047148966114344,False,2,25,0,chr2:64325500-64326000;chr3:102708500-102709000;chr18:75276500-75277000;chr16:5150500-5151000;chr19:41074000-41074500;chr17:37023000-37023500;chr7:114747500-114748000;chr13:80947500-80948000;chr4:153217500-153218000;chr15:36441500-36442000;chr16:91280500-91281000;chr10:83906500-83907000;chr17:8351000-8351500;chr1:153997000-153997500;chr6:25660000-25660500;chr5:99394500-99395000;chr5:77986500-77987000;chr4:117409500-117410000;chr3:69049000-69049500;chr7:29291000-29291500;chr16:26711000-26711500;chr2:78540500-78541000;chr12:100073000-100073500;chr2:29856500-29857000;chr15:9804500-9805000,,independent_orthogonal_validation
gse205055_shapemix_mouse_brain_p22_20um_100barcodes_rep2_v1,shapemix_count_only,Oligodendrocytes,epigenome_reference_marker_accessibility,GSM6704978,h3k27me3,available,10000,-0.0024247982100170993,False,2,25,0,chr2:64325500-64326000;chr3:102708500-102709000;chr18:75276500-75277000;chr16:5150500-5151000;chr19:41074000-41074500;chr17:37023000-37023500;chr7:114747500-114748000;chr13:80947500-80948000;chr4:153217500-153218000;chr15:36441500-36442000;chr16:91280500-91281000;chr10:83906500-83907000;chr17:8351000-8351500;chr1:153997000-153997500;chr6:25660000-25660500;chr5:99394500-99395000;chr5:77986500-77987000;chr4:117409500-117410000;chr3:69049000-69049500;chr7:29291000-29291500;chr16:26711000-26711500;chr2:78540500-78541000;chr12:100073000-100073500;chr2:29856500-29857000;chr15:9804500-9805000,,independent_orthogonal_validation
gse205055_shapemix_mouse_brain_p22_20um_100barcodes_rep2_v1,nnls,Oligodendrocytes,epigenome_reference_marker_accessibility,GSM6704978,h3k27me3,available,10000,0.027096853291943734,False,2,25,0,chr2:64325500-64326000;chr3:102708500-102709000;chr18:75276500-75277000;chr16:5150500-5151000;chr19:41074000-41074500;chr17:37023000-37023500;chr7:114747500-114748000;chr13:80947500-80948000;chr4:153217500-153218000;chr15:36441500-36442000;chr16:91280500-91281000;chr10:83906500-83907000;chr17:8351000-8351500;chr1:153997000-153997500;chr6:25660000-25660500;chr5:99394500-99395000;chr5:77986500-77987000;chr4:117409500-117410000;chr3:69049000-69049500;chr7:29291000-29291500;chr16:26711000-26711500;chr2:78540500-78541000;chr12:100073000-100073500;chr2:29856500-29857000;chr15:9804500-9805000,,independent_orthogonal_validation
gse205055_shapemix_mouse_brain_p22_20um_100barcodes_rep2_v1,shapemix_length,OPCs,epigenome_reference_marker_accessibility,GSM6704978,h3k27me3,available,10000,-0.006113418280564575,False,2,25,0,chr4:18170000-18170500;chr13:101470500-101471000;chr5:75163500-75164000;chr3:34722500-34723000;chr1:94020000-94020500;chr13:71508000-71508500;chr14:10712000-10712500;chr13:90846000-90846500;chr18:38742500-38743000;chr1:89137000-89137500;chr2:146710500-146711000;chr2:181795500-181796000;chr11:90095000-90095500;chr19:56956000-56956500;chr11:107738500-107739000;chr14:10712500-10713000;chr6:125590000-125590500;chr15:84403500-84404000;chr14:27167000-27167500;chr13:111944000-111944500;chr16:91233500-91234000;chr5:75347500-75348000;chr18:31953500-31954000;chr8:111913000-111913500;chr8:123097000-123097500,,independent_orthogonal_validation
gse205055_shapemix_mouse_brain_p22_20um_100barcodes_rep2_v1,shapemix_count_only,OPCs,epigenome_reference_marker_accessibility,GSM6704978,h3k27me3,available,10000,-0.006379073809434978,False,2,25,0,chr4:18170000-18170500;chr13:101470500-101471000;chr5:75163500-75164000;chr3:34722500-34723000;chr1:94020000-94020500;chr13:71508000-71508500;chr14:10712000-10712500;chr13:90846000-90846500;chr18:38742500-38743000;chr1:89137000-89137500;chr2:146710500-146711000;chr2:181795500-181796000;chr11:90095000-90095500;chr19:56956000-56956500;chr11:107738500-107739000;chr14:10712500-10713000;chr6:125590000-125590500;chr15:84403500-84404000;chr14:27167000-27167500;chr13:111944000-111944500;chr16:91233500-91234000;chr5:75347500-75348000;chr18:31953500-31954000;chr8:111913000-111913500;chr8:123097000-123097500,,independent_orthogonal_validation
gse205055_shapemix_mouse_brain_p22_20um_100barcodes_rep2_v1,nnls,OPCs,epigenome_reference_marker_accessibility,GSM6704978,h3k27me3,available,10000,0.03040260283278316,False,2,25,0,chr4:18170000-18170500;chr13:101470500-101471000;chr5:75163500-75164000;chr3:34722500-34723000;chr1:94020000-94020500;chr13:71508000-71508500;chr14:10712000-10712500;chr13:90846000-90846500;chr18:38742500-38743000;chr1:89137000-89137500;chr2:146710500-146711000;chr2:181795500-181796000;chr11:90095000-90095500;chr19:56956000-56956500;chr11:107738500-107739000;chr14:10712500-10713000;chr6:125590000-125590500;chr15:84403500-84404000;chr14:27167000-27167500;chr13:111944000-111944500;chr16:91233500-91234000;chr5:75347500-75348000;chr18:31953500-31954000;chr8:111913000-111913500;chr8:123097000-123097500,,independent_orthogonal_validation
gse205055_shapemix_mouse_brain_p22_20um_100barcodes_rep2_v1,shapemix_length,Microglia/macrophages,epigenome_reference_marker_accessibility,GSM6704978,h3k27me3,available,10000,-0.013021063872824038,False,2,25,0,chr7:43553000-43553500;chr4:136886000-136886500;chr10:37190000-37190500;chr13:12412000-12412500;chr15:25321500-25322000;chr10:125749000-125749500;chr9:120068000-120068500;chr12:102451500-102452000;chr8:26698500-26699000;chr15:48904500-48905000;chr7:99675000-99675500;chr16:75909000-75909500;chr9:61169000-61169500;chr10:10457000-10457500;chr4:59238500-59239000;chr11:26640500-26641000;chr6:38941000-38941500;chr14:13361500-13362000;chr13:28617500-28618000;chr7:55784500-55785000;chr15:59721500-59722000;chr1:51934500-51935000;chr13:56173000-56173500;chr12:25330000-25330500;chr7:90019500-90020000,,independent_orthogonal_validation
gse205055_shapemix_mouse_brain_p22_20um_100barcodes_rep2_v1,shapemix_count_only,Microglia/macrophages,epigenome_reference_marker_accessibility,GSM6704978,h3k27me3,available,10000,-0.014905309029575629,False,2,25,0,chr7:43553000-43553500;chr4:136886000-136886500;chr10:37190000-37190500;chr13:12412000-12412500;chr15:25321500-25322000;chr10:125749000-125749500;chr9:120068000-120068500;chr12:102451500-102452000;chr8:26698500-26699000;chr15:48904500-48905000;chr7:99675000-99675500;chr16:75909000-75909500;chr9:61169000-61169500;chr10:10457000-10457500;chr4:59238500-59239000;chr11:26640500-26641000;chr6:38941000-38941500;chr14:13361500-13362000;chr13:28617500-28618000;chr7:55784500-55785000;chr15:59721500-59722000;chr1:51934500-51935000;chr13:56173000-56173500;chr12:25330000-25330500;chr7:90019500-90020000,,independent_orthogonal_validation
gse205055_shapemix_mouse_brain_p22_20um_100barcodes_rep2_v1,nnls,Microglia/macrophages,epigenome_reference_marker_accessibility,GSM6704978,h3k27me3,available,10000,0.007847054500583095,False,2,25,0,chr7:43553000-43553500;chr4:136886000-136886500;chr10:37190000-37190500;chr13:12412000-12412500;chr15:25321500-25322000;chr10:125749000-125749500;chr9:120068000-120068500;chr12:102451500-102452000;chr8:26698500-26699000;chr15:48904500-48905000;chr7:99675000-99675500;chr16:75909000-75909500;chr9:61169000-61169500;chr10:10457000-10457500;chr4:59238500-59239000;chr11:26640500-26641000;chr6:38941000-38941500;chr14:13361500-13362000;chr13:28617500-28618000;chr7:55784500-55785000;chr15:59721500-59722000;chr1:51934500-51935000;chr13:56173000-56173500;chr12:25330000-25330500;chr7:90019500-90020000,,independent_orthogonal_validation
gse205055_shapemix_mouse_brain_p22_20um_100barcodes_rep2_v1,shapemix_length,Other immune,epigenome_reference_marker_accessibility,GSM6704978,h3k27me3,available,10000,-0.03575325186314793,False,2,25,0,chr7:101581000-101581500;chr9:14926500-14927000;chr6:48733000-48733500;chr16:97468000-97468500;chr14:16173000-16173500;chr7:72308000-72308500;chr17:51904000-51904500;chr8:3355500-3356000;chr14:76579500-76580000;chr10:118083000-118083500;chr10:130322500-130323000;chr16:24152000-24152500;chr5:86086500-86087000;chr10:6983000-6983500;chr11:46399000-46399500;chr7:142379000-142379500;chr16:55949000-55949500;chr13:58552000-58552500;chr1:39896500-39897000;chr4:145240500-145241000;chr1:193201000-193201500;chr6:143115000-143115500;chr13:41367000-41367500;chr4:88864500-88865000;chr12:113168000-113168500,,independent_orthogonal_validation
gse205055_shapemix_mouse_brain_p22_20um_100barcodes_rep2_v1,shapemix_count_only,Other immune,epigenome_reference_marker_accessibility,GSM6704978,h3k27me3,available,10000,-0.02838814522938964,False,2,25,0,chr7:101581000-101581500;chr9:14926500-14927000;chr6:48733000-48733500;chr16:97468000-97468500;chr14:16173000-16173500;chr7:72308000-72308500;chr17:51904000-51904500;chr8:3355500-3356000;chr14:76579500-76580000;chr10:118083000-118083500;chr10:130322500-130323000;chr16:24152000-24152500;chr5:86086500-86087000;chr10:6983000-6983500;chr11:46399000-46399500;chr7:142379000-142379500;chr16:55949000-55949500;chr13:58552000-58552500;chr1:39896500-39897000;chr4:145240500-145241000;chr1:193201000-193201500;chr6:143115000-143115500;chr13:41367000-41367500;chr4:88864500-88865000;chr12:113168000-113168500,,independent_orthogonal_validation
gse205055_shapemix_mouse_brain_p22_20um_100barcodes_rep2_v1,nnls,Other immune,epigenome_reference_marker_accessibility,GSM6704978,h3k27me3,available,10000,-0.011244854415270183,False,2,25,0,chr7:101581000-101581500;chr9:14926500-14927000;chr6:48733000-48733500;chr16:97468000-97468500;chr14:16173000-16173500;chr7:72308000-72308500;chr17:51904000-51904500;chr8:3355500-3356000;chr14:76579500-76580000;chr10:118083000-118083500;chr10:130322500-130323000;chr16:24152000-24152500;chr5:86086500-86087000;chr10:6983000-6983500;chr11:46399000-46399500;chr7:142379000-142379500;chr16:55949000-55949500;chr13:58552000-58552500;chr1:39896500-39897000;chr4:145240500-145241000;chr1:193201000-193201500;chr6:143115000-143115500;chr13:41367000-41367500;chr4:88864500-88865000;chr12:113168000-113168500,,independent_orthogonal_validation
gse205055_shapemix_mouse_brain_p22_20um_100barcodes_rep2_v1,shapemix_length,Vascular/stromal,epigenome_reference_marker_accessibility,GSM6704978,h3k27me3,available,10000,0.020843898793775132,False,2,25,0,chr7:110953000-110953500;chr3:146158000-146158500;chr13:60848500-60849000;chr1:181860500-181861000;chr17:13683500-13684000;chr2:132006500-132007000;chr7:45103500-45104000;chr10:97482000-97482500;chr17:73035000-73035500;chr11:3147500-3148000;chr9:32613000-32613500;chr13:31806500-31807000;chr7:102338000-102338500;chr2:167713000-167713500;chr16:55949000-55949500;chr5:105110000-105110500;chr16:13354000-13354500;chr17:47833000-47833500;chr10:75591500-75592000;chr3:146153500-146154000;chr11:75168000-75168500;chr2:164866500-164867000;chr10:37616000-37616500;chr6:37617500-37618000;chr7:28382000-28382500,,independent_orthogonal_validation
gse205055_shapemix_mouse_brain_p22_20um_100barcodes_rep2_v1,shapemix_count_only,Vascular/stromal,epigenome_reference_marker_accessibility,GSM6704978,h3k27me3,available,10000,0.019622922817710144,False,2,25,0,chr7:110953000-110953500;chr3:146158000-146158500;chr13:60848500-60849000;chr1:181860500-181861000;chr17:13683500-13684000;chr2:132006500-132007000;chr7:45103500-45104000;chr10:97482000-97482500;chr17:73035000-73035500;chr11:3147500-3148000;chr9:32613000-32613500;chr13:31806500-31807000;chr7:102338000-102338500;chr2:167713000-167713500;chr16:55949000-55949500;chr5:105110000-105110500;chr16:13354000-13354500;chr17:47833000-47833500;chr10:75591500-75592000;chr3:146153500-146154000;chr11:75168000-75168500;chr2:164866500-164867000;chr10:37616000-37616500;chr6:37617500-37618000;chr7:28382000-28382500,,independent_orthogonal_validation
gse205055_shapemix_mouse_brain_p22_20um_100barcodes_rep2_v1,nnls,Vascular/stromal,epigenome_reference_marker_accessibility,GSM6704978,h3k27me3,available,10000,0.034060917611968784,False,2,25,0,chr7:110953000-110953500;chr3:146158000-146158500;chr13:60848500-60849000;chr1:181860500-181861000;chr17:13683500-13684000;chr2:132006500-132007000;chr7:45103500-45104000;chr10:97482000-97482500;chr17:73035000-73035500;chr11:3147500-3148000;chr9:32613000-32613500;chr13:31806500-31807000;chr7:102338000-102338500;chr2:167713000-167713500;chr16:55949000-55949500;chr5:105110000-105110500;chr16:13354000-13354500;chr17:47833000-47833500;chr10:75591500-75592000;chr3:146153500-146154000;chr11:75168000-75168500;chr2:164866500-164867000;chr10:37616000-37616500;chr6:37617500-37618000;chr7:28382000-28382500,,independent_orthogonal_validation
gse205055_shapemix_mouse_brain_p22_20um_100barcodes_rep2_v1,shapemix_length,Excitatory neurons,epigenome_reference_marker_accessibility,GSM6704979,h3k27ac,available,10000,0.05811022643238626,False,2,25,0,chr14:8196000-8196500;chr15:60141500-60142000;chr19:11485500-11486000;chr2:132915000-132915500;chr13:99739500-99740000;chr5:110595500-110596000;chr18:29951500-29952000;chr1:51585000-51585500;chr3:21988000-21988500;chr17:78087000-78087500;chr8:36920500-36921000;chr9:25196500-25197000;chr13:34685000-34685500;chr6:22204500-22205000;chr6:41550000-41550500;chr17:64579500-64580000;chr6:41554000-41554500;chr9:83278000-83278500;chr9:17071000-17071500;chr18:4312500-4313000;chr13:91091500-91092000;chr3:21987500-21988000;chr2:19553000-19553500;chr3:143582000-143582500;chr18:89245500-89246000,,independent_orthogonal_validation
gse205055_shapemix_mouse_brain_p22_20um_100barcodes_rep2_v1,shapemix_count_only,Excitatory neurons,epigenome_reference_marker_accessibility,GSM6704979,h3k27ac,available,10000,0.04217142014189963,False,2,25,0,chr14:8196000-8196500;chr15:60141500-60142000;chr19:11485500-11486000;chr2:132915000-132915500;chr13:99739500-99740000;chr5:110595500-110596000;chr18:29951500-29952000;chr1:51585000-51585500;chr3:21988000-21988500;chr17:78087000-78087500;chr8:36920500-36921000;chr9:25196500-25197000;chr13:34685000-34685500;chr6:22204500-22205000;chr6:41550000-41550500;chr17:64579500-64580000;chr6:41554000-41554500;chr9:83278000-83278500;chr9:17071000-17071500;chr18:4312500-4313000;chr13:91091500-91092000;chr3:21987500-21988000;chr2:19553000-19553500;chr3:143582000-143582500;chr18:89245500-89246000,,independent_orthogonal_validation
gse205055_shapemix_mouse_brain_p22_20um_100barcodes_rep2_v1,nnls,Excitatory neurons,epigenome_reference_marker_accessibility,GSM6704979,h3k27ac,available,10000,-0.011959066443177836,False,2,25,0,chr14:8196000-8196500;chr15:60141500-60142000;chr19:11485500-11486000;chr2:132915000-132915500;chr13:99739500-99740000;chr5:110595500-110596000;chr18:29951500-29952000;chr1:51585000-51585500;chr3:21988000-21988500;chr17:78087000-78087500;chr8:36920500-36921000;chr9:25196500-25197000;chr13:34685000-34685500;chr6:22204500-22205000;chr6:41550000-41550500;chr17:64579500-64580000;chr6:41554000-41554500;chr9:83278000-83278500;chr9:17071000-17071500;chr18:4312500-4313000;chr13:91091500-91092000;chr3:21987500-21988000;chr2:19553000-19553500;chr3:143582000-143582500;chr18:89245500-89246000,,independent_orthogonal_validation
gse205055_shapemix_mouse_brain_p22_20um_100barcodes_rep2_v1,shapemix_length,Inhibitory neurons,epigenome_reference_marker_accessibility,GSM6704979,h3k27ac,available,10000,0.057454627794712956,False,2,25,0,chr16:90177500-90178000;chr18:79181500-79182000;chr1:187378000-187378500;chr4:62007500-62008000;chr13:95765000-95765500;chr6:125265000-125265500;chr4:55443500-55444000;chr13:107059500-107060000;chr5:49242000-49242500;chr9:21328000-21328500;chr6:124732000-124732500;chr14:70136000-70136500;chr3:127824500-127825000;chr4:11900000-11900500;chr12:107965500-107966000;chr16:74789000-74789500;chr4:62265500-62266000;chr1:143540500-143541000;chr17:32091500-32092000;chr6:118167000-118167500;chr3:90587000-90587500;chr7:95142000-95142500;chr14:27949000-27949500;chr14:20035000-20035500;chrX:135916500-135917000,,independent_orthogonal_validation
gse205055_shapemix_mouse_brain_p22_20um_100barcodes_rep2_v1,shapemix_count_only,Inhibitory neurons,epigenome_reference_marker_accessibility,GSM6704979,h3k27ac,available,10000,0.06195275618633143,False,2,25,0,chr16:90177500-90178000;chr18:79181500-79182000;chr1:187378000-187378500;chr4:62007500-62008000;chr13:95765000-95765500;chr6:125265000-125265500;chr4:55443500-55444000;chr13:107059500-107060000;chr5:49242000-49242500;chr9:21328000-21328500;chr6:124732000-124732500;chr14:70136000-70136500;chr3:127824500-127825000;chr4:11900000-11900500;chr12:107965500-107966000;chr16:74789000-74789500;chr4:62265500-62266000;chr1:143540500-143541000;chr17:32091500-32092000;chr6:118167000-118167500;chr3:90587000-90587500;chr7:95142000-95142500;chr14:27949000-27949500;chr14:20035000-20035500;chrX:135916500-135917000,,independent_orthogonal_validation
